wav_filename,wav_filesize,transcript
/data/TEDxSK/cut/859_tedxsk_female_6544.wav,151404,čo je v podstate totálna blbosť my nikto sme o nábytkárstve 
/data/TEDxSK/cut/859_tedxsk_female_6545.wav,196204,a to v podstate nám pomohlo aj v tom že keď prišli nejaké problémy tak my sme sa naučili ako tie problémy prekonať 
/data/TEDxSK/cut/859_tedxsk_female_6546.wav,251884,bez toho že by sme potrebovali teraz nejaké strašne zložité procesy vymýšľať ale jednoducho človek jednoduchšie príde na riešenie problémov 
/data/TEDxSK/cut/859_tedxsk_female_6547.wav,33324,keď sa
/data/TEDxSK/cut/859_tedxsk_female_6548.wav,103404,pred nimi predtým akože keď o nich nevie 
/data/TEDxSK/cut/859_tedxsk_female_6549.wav,209644,napríklad keby sme my možno vedeli na začiatku že aké s tým budú problémy aké tam rôzne ťa ťažkosti nastanú 
/data/TEDxSK/cut/859_tedxsk_female_6550.wav,111404,tak by sme si to zvážili že či sa do toho vôbec oplatí ísť 
/data/TEDxSK/cut/859_tedxsk_female_6551.wav,87404,a možno by sme došli k tomu že by sme do toho ani nešli 
/data/TEDxSK/cut/859_tedxsk_female_6552.wav,17644,a 
/data/TEDxSK/cut/859_tedxsk_female_6553.wav,127404,a teraz sme si vyhodnotili všetky riziká a možnosti a podobné veci 
/data/TEDxSK/cut/859_tedxsk_female_6554.wav,216044,takto sme sa do toho pustili úplne bez vedomostí a išli sme za tým a fungujeme v podstate už viac ako rok 
/data/TEDxSK/cut/859_tedxsk_female_6555.wav,194284,my sme s v podstate sa poznali už počas školy prípadne sme sa poznali dosť dobre na to aby sme potom 
/data/TEDxSK/cut/859_tedxsk_female_6556.wav,56940,si navzájom dôverovali 
/data/TEDxSK/cut/859_tedxsk_female_6557.wav,144748,ale každý má vo svojej o vo svojom okolí nejakú rodinu a kamarátov 
/data/TEDxSK/cut/859_tedxsk_female_6558.wav,113004,lebo keď vy vylúčite zo svojho okolia rodinu a kamarátov 
/data/TEDxSK/cut/859_tedxsk_female_6559.wav,110764,či už sú to tu tie starosti alebo sú to r tie radosti 
/data/TEDxSK/cut/859_tedxsk_female_6560.wav,41964,čiže určite 
/data/TEDxSK/cut/859_tedxsk_female_6561.wav,218028,ak máte nejaký problém s tým že s kým podnikať ako podnikať choďte do toho so svojimi známymi nikoho lepšieho na tomto svete nenájdete
/data/TEDxSK/cut/859_tedxsk_female_6562.wav,123084,ja mám perfektný nápad ale nemôžem vám o ňom povedať 
/data/TEDxSK/cut/859_tedxsk_female_6563.wav,62604,a bez tej spätnej väzby 
/data/TEDxSK/cut/859_tedxsk_female_6564.wav,162316,sa v podstate nikam nedostanete lebo zostane to navždy v tej vašej hlave aj keď to zrealizujete 
/data/TEDxSK/cut/859_tedxsk_female_6565.wav,225004,možno aj potom budete mať problém to nejakým spôsobom spropagovať lebo sa budete báť že niekto vám to naprogramuje lepšie alebo že to urobí lepšie 
/data/TEDxSK/cut/859_tedxsk_female_6566.wav,18508,čiže 
/data/TEDxSK/cut/859_tedxsk_female_6567.wav,187916,ja neviem v krčme alebo tak ak náhodou vám nič neporadia tak sa možno aspoň opijete 
/data/TEDxSK/cut/859_tedxsk_female_6568.wav,35884,ďalší taký 
/data/TEDxSK/cut/859_tedxsk_female_6569.wav,229484,ale otázka je teda že na čo vlastne potrebujem tie peniaze peniaze sú ako keby len taký akcelel akcelerátor 
/data/TEDxSK/cut/859_tedxsk_female_6570.wav,140204,ktorý vám pomôže sa dostať z nejakého bodu do bodu možno rýchlejšie 
/data/TEDxSK/cut/859_tedxsk_female_6571.wav,111724,a možno jednoduchšie že najmete si na to toho človeka ktorý to spraví 
/data/TEDxSK/cut/859_tedxsk_female_6572.wav,177324,nepotrebujete na to mať teraz päť zamestnancov môžete proste do toho investovať svoj čas 
/data/TEDxSK/cut/859_tedxsk_female_6573.wav,43756,a svoju energiu 
/data/TEDxSK/cut/859_tedxsk_female_6574.wav,141932,a v podstate to vám nejakým spôsobom nahradí tie peniaze 
/data/TEDxSK/cut/859_tedxsk_female_6575.wav,190444,ak budete na niečom dlhodobo pracovať a už budete mať potom taký reálny plán v hlave že tak toto ja s tým viem urobiť 
/data/TEDxSK/cut/859_tedxsk_female_6576.wav,65644,a takýto je ďalší môj biznisplán 
/data/TEDxSK/cut/859_tedxsk_female_6577.wav,195884,tak tie peniaze sa nájdu proste stretne tým že vlastne o tom nápade rozprávate že sa mu venujete že 
/data/TEDxSK/cut/859_tedxsk_female_6578.wav,68204,viete presne ako to má vyzerať 
/data/TEDxSK/cut/859_tedxsk_female_6579.wav,78764,s tým že vidia že vy máte pre to 
/data/TEDxSK/cut/859_tedxsk_female_6580.wav,84204,zapálenie dokážete na tom pracovať 
/data/TEDxSK/cut/859_tedxsk_female_6581.wav,145004,ja som sto tisíc eur v živote ani nevidela nie ešte že by som ho mala na začiatok podnikania 
/data/TEDxSK/cut/859_tedxsk_female_6582.wav,148844,a to už rok a pol približne fungujeme a popritom si normálne chodím do práce 
/data/TEDxSK/cut/859_tedxsk_female_6583.wav,144044,no a v podstate čo by som vám chcela povedať tak na koniec tejto prednášky že 
/data/TEDxSK/cut/859_tedxsk_female_6584.wav,174764,je jedno čo robíte ale robte to tak že vás to baví v prípade že vás niečo nebaví 
/data/TEDxSK/cut/859_tedxsk_female_6585.wav,84524,zbytočne vám to odbúrava nejakú energiu 
/data/TEDxSK/cut/859_tedxsk_female_6586.wav,197164,ak ak teda aj máte prácu ktorá vás buď nebaví alebo vás vyčerpáva nejakým spôsobom ste z nej nešťastní 
/data/TEDxSK/cut/859_tedxsk_female_6587.wav,63404,venovať energiu niečomu čo 
/data/TEDxSK/cut/859_tedxsk_female_6588.wav,100908,naozaj vás bude napňať a budete robiť niečo čo 
/data/TEDxSK/cut/859_tedxsk_female_6589.wav,77164,čo vás bude baviť no a 
/data/TEDxSK/cut/859_tedxsk_female_6590.wav,112332,no a tešte sa z toho čo robíte lebo inak to nemá zmysel 
/data/TEDxSK/cut/859_tedxsk_female_6591.wav,15564,ďakujem 
/data/TEDxSK/cut/860_tedxsk_female_6592.wav,130284,dobré ránko toto bol teda prísľub ktorý dúfam že nesklamem 
/data/TEDxSK/cut/860_tedxsk_female_6593.wav,129964,ťaživom boji proti takémuto neduhu inšpirovať aj príkladom 
/data/TEDxSK/cut/860_tedxsk_female_6594.wav,163884,mŕtveho mafiána ale čo vy viete možno že sa spolu dopátrame k tomu že naozaj korupcia je 
/data/TEDxSK/cut/860_tedxsk_female_6595.wav,88364,takou papučovou domáckou témou 
/data/TEDxSK/cut/860_tedxsk_female_6596.wav,59244,emisie 
/data/TEDxSK/cut/860_tedxsk_female_6597.wav,73644,mne nefunguje kliker funguje 
/data/TEDxSK/cut/860_tedxsk_female_6598.wav,31500,emisie 
/data/TEDxSK/cut/860_tedxsk_female_6599.wav,61068,nástenky gorily 
/data/TEDxSK/cut/860_tedxsk_female_6600.wav,60652,s jedným jediným cieľom 
/data/TEDxSK/cut/860_tedxsk_female_6601.wav,105836,zarobiť a zostať mimo väzenia 
/data/TEDxSK/cut/860_tedxsk_female_6602.wav,168684,táto sieť je plná ľudí ktorí sa pohybujú okolo biznisu 
/data/TEDxSK/cut/860_tedxsk_female_6603.wav,77804,sú mocní bohatí 
/data/TEDxSK/cut/860_tedxsk_female_6604.wav,112044,a ktorý galantne bozkáva ruku pani ministrovej 
/data/TEDxSK/cut/860_tedxsk_female_6605.wav,176044,a práve teraz zažíva veľmi krušné chvíle keď musí vysvetľovať ako sa zúčastňoval na 
/data/TEDxSK/cut/860_tedxsk_female_6606.wav,158124,schôdzkach medzi českým premiérom slovenským premiérom a ich dôverníkmi 
/data/TEDxSK/cut/860_tedxsk_female_6607.wav,53964,rakúskej firmy a práve 
/data/TEDxSK/cut/860_tedxsk_female_6608.wav,38124,napravo 
/data/TEDxSK/cut/860_tedxsk_female_6609.wav,113644,vidíte výsledok rekreačných aktivít pána 
/data/TEDxSK/cut/860_tedxsk_female_6610.wav,101804,a takýmto spôsobom s priateľom bejzbalovými bejzbolovými pálkami 
/data/TEDxSK/cut/860_tedxsk_female_6611.wav,46060,im rozmlátili auto
/data/TEDxSK/cut/860_tedxsk_female_6612.wav,77164,on bol odsúdený za daňové podvody 
/data/TEDxSK/cut/860_tedxsk_female_6613.wav,88364,a v tom je práve naša nádej a naša sila 
/data/TEDxSK/cut/860_tedxsk_female_6614.wav,201964,korupcia totižto neprichádza sama ona je vždy sprevádzaná ďalším porušovaním pravidiel vždy je sprevádzaná 
/data/TEDxSK/cut/860_tedxsk_female_6615.wav,139244,a dôkazy práve týchto porušovaní a trestných činov my nachádzame 
/data/TEDxSK/cut/860_tedxsk_female_6616.wav,69164,vo verejne prístupných dokumentoch 
/data/TEDxSK/cut/860_tedxsk_female_6617.wav,188844,niektoré z týchto dôkazov napríklad zdokumentujú české súdy vosvojom vsvojom rozsudku ktoré 
/data/TEDxSK/cut/860_tedxsk_female_6618.wav,55084,a figuroval 
/data/TEDxSK/cut/860_tedxsk_female_6619.wav,171436,nikdy neniesol zodpovednosť a momentálne je v mocnej pozícií keď sa pred časom uchádzal 
/data/TEDxSK/cut/860_tedxsk_female_6620.wav,178892,poslala práve tento dokument ministrovi spravi spravodlivosti s námietkami proti tejto kandidatúre 
/data/TEDxSK/cut/860_tedxsk_female_6621.wav,72940,a čuduj sa svete kandidatúra bola 
/data/TEDxSK/cut/860_tedxsk_female_6622.wav,26860,stiahnutá
/data/TEDxSK/cut/860_tedxsk_female_6623.wav,31084,niekedy 
/data/TEDxSK/cut/860_tedxsk_female_6624.wav,133516,kolegovia sa venovali tomuto prípadu zisťovali ako poslanci 
/data/TEDxSK/cut/860_tedxsk_female_6625.wav,143308,za peniaze daňových poplatníkov poslanecké kancelárie v straníckej budove 
/data/TEDxSK/cut/860_tedxsk_female_6626.wav,80684,a ak si všimnete zistili že 
/data/TEDxSK/cut/860_tedxsk_female_6627.wav,230444,tie kancelárie boli celkom maličké a peniaze ktoré za ne platili neboli nijako mimoriadne vysoké ale čo bolo zaujímavé je že 
/data/TEDxSK/cut/860_tedxsk_female_6629.wav,153228,ale nevedeli sme to dokázať mali sme podozrenie že štát namiesto 
/data/TEDxSK/cut/860_tedxsk_female_6630.wav,172620,jednej kuchynky desaťkrát platí namiesto desiatich ku kuchyniek vlastne desaťkrát 
/data/TEDxSK/cut/860_tedxsk_female_6631.wav,41964,platí za jednu 
/data/TEDxSK/cut/860_tedxsk_female_6632.wav,64044,a tento dôkaz sme práve našli 
/data/TEDxSK/cut/860_tedxsk_female_6633.wav,117804,v stavebných dokumentoch keďže budova sa musela rekonštruovať a 
/data/TEDxSK/cut/860_tedxsk_female_6634.wav,146604,a stavebné povolenie obnášalo aj nákresy budovy tak sme vedeli zdokumentovať 
/data/TEDxSK/cut/860_tedxsk_female_6635.wav,35564,niekedy 
/data/TEDxSK/cut/860_tedxsk_female_6636.wav,144684,a musíte mať na to trpezlivosť a musíte sa pozerať nielen na jedno miesto 
/data/TEDxSK/cut/860_tedxsk_female_6637.wav,121644,takýmto spôsobom sme zase dokumentovali 
/data/TEDxSK/cut/860_tedxsk_female_6638.wav,124844,kde dve súťažiace firmy do dvoch rôznych okresoch tvrdili 
/data/TEDxSK/cut/860_tedxsk_female_6639.wav,150700,no ale museli zdokumentovať akými mechanizme mechanizmami to budú 
/data/TEDxSK/cut/860_tedxsk_female_6640.wav,27628,robiť 
/data/TEDxSK/cut/860_tedxsk_female_6641.wav,76204,a ak si všimnete 
/data/TEDxSK/cut/860_tedxsk_female_6642.wav,81164,mali behať po cestách v ten istý čas 
/data/TEDxSK/cut/860_tedxsk_female_6643.wav,170284,autá s rovnakou kou práve tento dôkaz stačil na to aby sme tender napadli 
/data/TEDxSK/cut/860_tedxsk_female_6644.wav,79084,vypísať nanovo 
/data/TEDxSK/cut/860_tedxsk_female_6645.wav,51276,toto sú výňatky 
/data/TEDxSK/cut/860_tedxsk_female_6646.wav,95404,dolárov práve toto nám dovolilo aby sme 
/data/TEDxSK/cut/860_tedxsk_female_6647.wav,43884,na prípad 
/data/TEDxSK/cut/860_tedxsk_female_6648.wav,96524,tlačili ďalej a nasledovali ho všetky tieto 
/data/TEDxSK/cut/860_tedxsk_female_6649.wav,37644,vzdialené 
/data/TEDxSK/cut/860_tedxsk_female_6650.wav,60908,ale ruku na srdce
/data/TEDxSK/cut/860_tedxsk_female_6651.wav,55404,skúste zdvihnúť ruku
/data/TEDxSK/cut/860_tedxsk_female_6652.wav,44364,strašne málo
/data/TEDxSK/cut/860_tedxsk_female_6653.wav,147564,čo povedzte ruku na srdce a teraz sa to už rozbieha 
/data/TEDxSK/cut/860_tedxsk_female_6654.wav,80044,teraz sa to rozbieha ja to nevidím dobre ale 
/data/TEDxSK/cut/860_tedxsk_female_6655.wav,305772,a práve toto vedci dokumentujú že korupcia nie je od nás vzdialená nie je o pravidlách ktoré nám majú pomáhať a nie je iba o inštitúciách ktoré ju majú 
/data/TEDxSK/cut/860_tedxsk_female_6656.wav,65516,ktoré majú vynucovať to aby sme 
/data/TEDxSK/cut/860_tedxsk_female_6657.wav,75244,nejakú spoločenskú dohodu dodržiavali 
/data/TEDxSK/cut/860_tedxsk_female_6658.wav,36844,ale je o nás 
/data/TEDxSK/cut/860_tedxsk_female_6659.wav,54412,len sebeckí pokrytci 
/data/TEDxSK/cut/860_tedxsk_female_6660.wav,60524,svojej vlastnej skupiny 
/data/TEDxSK/cut/860_tedxsk_female_6661.wav,100204,v jednom americkom meste kde sú dve rivalské univerzity 
/data/TEDxSK/cut/860_tedxsk_female_6662.wav,48812,na to aby ich vyriešili 
/data/TEDxSK/cut/860_tedxsk_female_6663.wav,199724,medzi nich totižto posadil herca ktorý po tridsiatich sekundách mal vstať a vykríknuť že má všetko hotové 
/data/TEDxSK/cut/860_tedxsk_female_6664.wav,41644,aj to urobil 
/data/TEDxSK/cut/860_tedxsk_female_6665.wav,23724,a 
/data/TEDxSK/cut/860_tedxsk_female_6666.wav,149484,predstavte si že študenti tejto univerzity pova podvádzali oveľa menej 
/data/TEDxSK/cut/860_tedxsk_female_6667.wav,158124,ak ten človek mal tričko rivalskej univerzity pretože si povedali že 
/data/TEDxSK/cut/860_tedxsk_female_6668.wav,111724,tak toto sú tí ľudia ktorí podvádzajú my sme iní my sme lepší 
/data/TEDxSK/cut/860_tedxsk_female_6669.wav,76812,ale keď mal ten študent ten herec 
/data/TEDxSK/cut/860_tedxsk_female_6670.wav,25868,dvihol 
/data/TEDxSK/cut/860_tedxsk_female_6671.wav,39404,zistil že 
/data/TEDxSK/cut/860_tedxsk_female_6672.wav,69804,nečinne prizerajú 
/data/TEDxSK/cut/860_tedxsk_female_6673.wav,101804,príklad v takom každodennom heroizme a tvrdí že 
/data/TEDxSK/cut/860_tedxsk_female_6674.wav,267884,preto hovorí že každý z nás má tento potenciál a ale potrebuje odvahu na to aby sa postavil voči skupine 
/data/TEDxSK/cut/860_tedxsk_female_6675.wav,41324,na to aby 
/data/TEDxSK/cut/860_tedxsk_female_6676.wav,90604,horších podmienkach tento obrázok bol 
/data/TEDxSK/cut/860_tedxsk_female_6677.wav,57324,toto je 
/data/TEDxSK/cut/860_tedxsk_female_6678.wav,39084,pardon 
/data/TEDxSK/cut/860_tedxsk_female_6679.wav,195244,bojoval proti mocnému podnikateľovi ktorý chcel pre seba tento les vyrúbať a speňažiť ho 
/data/TEDxSK/cut/860_tedxsk_female_6680.wav,198764,a keď sa do toho pustil napriek tomu že si mohol užívať dôchodok tak mu začala horieť drevenica 
/data/TEDxSK/cut/860_tedxsk_female_6681.wav,139884,na právnickej fakulte poukázala na to ako nezákonne boli prijímaní študenti 
/data/TEDxSK/cut/860_tedxsk_female_6682.wav,96044,neprežijú a len toto zázemie nám umožní 
/data/TEDxSK/cut/860_tedxsk_female_6683.wav,158764,vytvoriť najprv pozitívne ostrovčeky v tejto krajine ktoré sa pomaly budú 
/data/TEDxSK/cut/860_tedxsk_female_6684.wav,73964,meniť na pevninu a zmeniť
/data/TEDxSK/cut/860_tedxsk_female_6685.wav,166156,ten prehnitý systém ktorý tu momentálne žijeme a dovoľte aby som sa s vami rozlúčila 
/data/TEDxSK/cut/860_tedxsk_female_6686.wav,103308,ktorý svoj boj momentálne vedie
/data/TEDxSK/cut/861_tedxsk_female_6687.wav,55596,dobrý deň dámy a páni 
/data/TEDxSK/cut/861_tedxsk_female_6688.wav,181804,a ja by som vám tu práve dnes rada ukázala že veda môže byť pozitívna a že veda môže dokonca tešiť
/data/TEDxSK/cut/861_tedxsk_female_6689.wav,61164,už asi každý z nás bol na odbere krvi
/data/TEDxSK/cut/861_tedxsk_female_6690.wav,115180,z odberu z malého odberu malého množstvo krvi sa dá všeličo zistiť
/data/TEDxSK/cut/861_tedxsk_female_6691.wav,110572,všeličo o cholesterole to ste určite počuli 
/data/TEDxSK/cut/861_tedxsk_female_6692.wav,175084,v krvi máme rôzne cukry máme tam rôzne bunky máme tam to je teraz také moderné 
/data/TEDxSK/cut/861_tedxsk_female_6693.wav,68748,no a okrem tohto všetkého 
/data/TEDxSK/cut/861_tedxsk_female_6694.wav,66924,máme ešte aj určitú
/data/TEDxSK/cut/861_tedxsk_female_6695.wav,105004,je dnes predmetom štúdia vo fetálnej medicíne 
/data/TEDxSK/cut/861_tedxsk_female_6696.wav,149804,v kardiovaskulárnych ochoreniach a takisto v onkologickom výskume 
/data/TEDxSK/cut/861_tedxsk_female_6697.wav,36972,inak povedané
/data/TEDxSK/cut/861_tedxsk_female_6698.wav,64172,z tej malej vzorky krvi
/data/TEDxSK/cut/861_tedxsk_female_6699.wav,121132,ktorá sa napríklad používa na zistenie toho cholesterolu 
/data/TEDxSK/cut/861_tedxsk_female_6700.wav,84876,dnes vieme zistiť niečo o bábätku
/data/TEDxSK/cut/861_tedxsk_female_6701.wav,72012,ak máte šťastie a ste tehotná žena 
/data/TEDxSK/cut/861_tedxsk_female_6702.wav,130284,niečo o nádore ak nemáte šťastie a ste onkologický pacient 
/data/TEDxSK/cut/861_tedxsk_female_6703.wav,19244,a tak ďalej
/data/TEDxSK/cut/861_tedxsk_female_6704.wav,46444,takémuto výskumu 
/data/TEDxSK/cut/861_tedxsk_female_6705.wav,42604,o fetálnych 
/data/TEDxSK/cut/861_tedxsk_female_6706.wav,91756,že bábätka je prítomná
/data/TEDxSK/cut/861_tedxsk_female_6707.wav,34092,možno
/data/TEDxSK/cut/861_tedxsk_female_6708.wav,121932,by sa mohlo mohol zdať niekomu že je to niečo negatívne že
/data/TEDxSK/cut/861_tedxsk_female_6709.wav,78764,bábätká sa dostáva do krvi matky 
/data/TEDxSK/cut/861_tedxsk_female_6710.wav,51884,je opak je pravdou 
/data/TEDxSK/cut/861_tedxsk_female_6711.wav,78668,dostáva sa tam z buniek placenty 
/data/TEDxSK/cut/861_tedxsk_female_6712.wav,38380,a pre nás
/data/TEDxSK/cut/861_tedxsk_female_6713.wav,57260,genetickej informácie bábätka
/data/TEDxSK/cut/861_tedxsk_female_6714.wav,124524,väčšinou teda k nám nechodia mamičky ale príde k nám iba vzorka tej krvi 
/data/TEDxSK/cut/861_tedxsk_female_6715.wav,49452,nejaké malé množstvo 
/data/TEDxSK/cut/861_tedxsk_female_6716.wav,29644,a my z nej
/data/TEDxSK/cut/861_tedxsk_female_6717.wav,343884,odstránime všetky tie veci ktoré nepotrebujeme čiže napríklad všet taký ten cholesterol všetky tie bunky a ostane nám iba také malé množstvo tekutiny ktorá neobsahuje bunky obsahuje iba plazmu
/data/TEDxSK/cut/861_tedxsk_female_6718.wav,59756,toto je jednoduchá procedúra 
/data/TEDxSK/cut/861_tedxsk_female_6719.wav,122540,ďalšia jednoduchá procedúra je že vyizolujeme 
/data/TEDxSK/cut/861_tedxsk_female_6720.wav,41388,z tejto plazmy
/data/TEDxSK/cut/861_tedxsk_female_6721.wav,103852,a potom už nastávajú tie zložitejšie procedúry 
/data/TEDxSK/cut/861_tedxsk_female_6722.wav,181164,a tými analyzujeme genetickú informáciu čiže čiže gény a chromozómy bábätka
/data/TEDxSK/cut/861_tedxsk_female_6723.wav,56396,z jednoduchej vzorky krvi
/data/TEDxSK/cut/861_tedxsk_female_6724.wav,40684,vieme tam zistiť 
/data/TEDxSK/cut/861_tedxsk_female_6725.wav,65644,či to bude chlapček alebo dievčatko 
/data/TEDxSK/cut/861_tedxsk_female_6726.wav,54412,či tam je nejaká mutácia
/data/TEDxSK/cut/861_tedxsk_female_6727.wav,159116,ak sa jedná o dedičný výskyt mutácií alebo vieme spočítať chromozómy ak je to potrebné
/data/TEDxSK/cut/861_tedxsk_female_6728.wav,77324,tá analýza pohlavia bábätka 
/data/TEDxSK/cut/861_tedxsk_female_6729.wav,108012,je založená na prítomnosti ypsilon chromozómu vo vzorke
/data/TEDxSK/cut/861_tedxsk_female_6730.wav,85324,ak vo vzorke nie je prítomný ypsilon chromozóm
/data/TEDxSK/cut/861_tedxsk_female_6731.wav,73676,viete že ypsilon chromozóm majú muži
/data/TEDxSK/cut/861_tedxsk_female_6732.wav,138284,takže ak je tam prítomný ypsilon chromozóm tak je jasné že to bude chlapec
/data/TEDxSK/cut/861_tedxsk_female_6733.wav,72364,alebo teda že už je to chlapec 
/data/TEDxSK/cut/861_tedxsk_female_6734.wav,119244,ak tam nie je prítomný ypsilon chromozóm tak to bude dievčatko
/data/TEDxSK/cut/861_tedxsk_female_6735.wav,61484,pre farbu deky alebo 
/data/TEDxSK/cut/861_tedxsk_female_6736.wav,21164,že 
/data/TEDxSK/cut/861_tedxsk_female_6737.wav,24044,áno
/data/TEDxSK/cut/861_tedxsk_female_6738.wav,72364,toto je tá šťastná časť populácie 
/data/TEDxSK/cut/861_tedxsk_female_6739.wav,90348,no a potom je tam nejaká taká menšia časť populácie
/data/TEDxSK/cut/861_tedxsk_female_6740.wav,57324,viazané na pohlavie 
/data/TEDxSK/cut/861_tedxsk_female_6741.wav,111724,a je dôležité vedieť či to bude chlapček alebo dievčatko 
/data/TEDxSK/cut/861_tedxsk_female_6742.wav,130060,takéto detičky v prenatálnom vývine mohli dostať liečbou 
/data/TEDxSK/cut/861_tedxsk_female_6743.wav,143660,a aby sa teda mohli narodiť ako zdravý chlapček alebo zdravé dievčatko
/data/TEDxSK/cut/861_tedxsk_female_6744.wav,219692,potom je to skupina ochorení ktoré takýmto spôsobom vieme analyzovať ktoré nesúvisia s dedičnosťou nesúvisia s pohlavím 
/data/TEDxSK/cut/861_tedxsk_female_6745.wav,72684,ale súvisia s počtom chromozómov 
/data/TEDxSK/cut/861_tedxsk_female_6746.wav,82124,a práve toto tiež testujeme 
/data/TEDxSK/cut/861_tedxsk_female_6747.wav,75084,testovali sme to niekoľko rokov 
/data/TEDxSK/cut/861_tedxsk_female_6748.wav,49964,a dnes už teda vieme že 
/data/TEDxSK/cut/861_tedxsk_female_6749.wav,113644,to čo tam vidíte v tej hornej časti tie plné krúžky
/data/TEDxSK/cut/861_tedxsk_female_6750.wav,38444,že to sú
/data/TEDxSK/cut/861_tedxsk_female_6751.wav,43564,práve tie prípady 
/data/TEDxSK/cut/861_tedxsk_female_6752.wav,73644,kedy je tam nejaký nadbytočný chromozóm 
/data/TEDxSK/cut/861_tedxsk_female_6753.wav,54764,majú ten šča štandardný 
/data/TEDxSK/cut/861_tedxsk_female_6754.wav,34508,počet chromozómov
/data/TEDxSK/cut/861_tedxsk_female_6755.wav,34860,áno je to pravda
/data/TEDxSK/cut/861_tedxsk_female_6756.wav,53484,táto analýza vlastne 
/data/TEDxSK/cut/861_tedxsk_female_6757.wav,90924,sa snaží zistiť iba to čo sa už roky zisťuje 
/data/TEDxSK/cut/861_tedxsk_female_6758.wav,47404,a zisťuje sa to z plodovej vody
/data/TEDxSK/cut/861_tedxsk_female_6759.wav,64972,ale práve odber plodovej vody
/data/TEDxSK/cut/861_tedxsk_female_6760.wav,144044,ktorý sa robí zase iba za účelom získať genetickú informáciu plodu 
/data/TEDxSK/cut/861_tedxsk_female_6761.wav,150764,je zákrok invazívny a predstavuje riziko pre bábätko aj pre budúcu mamičku 
/data/TEDxSK/cut/861_tedxsk_female_6762.wav,213644,a preto sa dnes od takéhoto od takýchto zákrokov ustupuje a postupne aj u nás
/data/TEDxSK/cut/861_tedxsk_female_6763.wav,138124,sa zavádzajú takéto neinvazívne metódy testovania bábätka 
/data/TEDxSK/cut/861_tedxsk_female_6764.wav,67756,aby sa predišlo týmto 
/data/TEDxSK/cut/861_tedxsk_female_6765.wav,51660,invazívnym spôsobom
/data/TEDxSK/cut/861_tedxsk_female_6766.wav,36524,tak sa snažíme 
/data/TEDxSK/cut/861_tedxsk_female_6767.wav,79564,venovať aj výskumu a výskumu 
/data/TEDxSK/cut/861_tedxsk_female_6768.wav,70124,ktorý súvisí s fetálnou 
/data/TEDxSK/cut/861_tedxsk_female_6769.wav,55084,a s s tehotenstvom 
/data/TEDxSK/cut/861_tedxsk_female_6770.wav,127820,je to ochorenie viazané na na na tehotenstvo 
/data/TEDxSK/cut/861_tedxsk_female_6771.wav,68172,a nevie sa čo to spôsobuje 
/data/TEDxSK/cut/861_tedxsk_female_6772.wav,79724,a ďja neexistuje na to žiadna liečba 
/data/TEDxSK/cut/861_tedxsk_female_6773.wav,46444,my plánujeme
/data/TEDxSK/cut/861_tedxsk_female_6774.wav,57612,toto ochorenie testovať
/data/TEDxSK/cut/861_tedxsk_female_6775.wav,94796,u nás v laboratóriu v animálnom experimente 
/data/TEDxSK/cut/861_tedxsk_female_6776.wav,62764,ale rada by som vás ubezpečila že 
/data/TEDxSK/cut/861_tedxsk_female_6777.wav,245868,naozaj všetky tieto testy ktoré robíme aj my a ktoré robia všetci renomovaní vedci sú kontrolované sú naozaj znížené na 
/data/TEDxSK/cut/861_tedxsk_female_6778.wav,93228,a robí sa to naozaj preto aby sa pomohlo 
/data/TEDxSK/cut/861_tedxsk_female_6779.wav,38892,takže ten trend
/data/TEDxSK/cut/861_tedxsk_female_6780.wav,80492,v prenatálnej diagnostike jasný 
/data/TEDxSK/cut/861_tedxsk_female_6781.wav,31852,prechádza sa
/data/TEDxSK/cut/861_tedxsk_female_6782.wav,19820,od
/data/TEDxSK/cut/861_tedxsk_female_6783.wav,64204,invazívneho testovania 
/data/TEDxSK/cut/861_tedxsk_female_6784.wav,62156,k tomu testovaniu neinvazívnemu
/data/TEDxSK/cut/861_tedxsk_female_6785.wav,78156,prechádza sa k testovaniu vzoriek krvi
/data/TEDxSK/cut/861_tedxsk_female_6786.wav,113836,už sme sa teda nejak tak dohodli že to už každý z nás absolvoval 
/data/TEDxSK/cut/861_tedxsk_female_6787.wav,45804,všetci sme to zvládli 
/data/TEDxSK/cut/861_tedxsk_female_6788.wav,95980,ale teda nie je to najpríjemnejšia vec na svete 
/data/TEDxSK/cut/861_tedxsk_female_6789.wav,87788,no a preto sme my navrhli teóriu že 
/data/TEDxSK/cut/861_tedxsk_female_6790.wav,113164,keď je bábätka prítomná v krvi matky
/data/TEDxSK/cut/861_tedxsk_female_6791.wav,115724,prečo by nemohla byť prítomná aj v iných telových tekutinách 
/data/TEDxSK/cut/861_tedxsk_female_6792.wav,34028,napríklad v slinách
/data/TEDxSK/cut/861_tedxsk_female_6793.wav,106156,túto teóriu sa snažíme už viac viacero rokov 
/data/TEDxSK/cut/861_tedxsk_female_6794.wav,91564,ale teda možno o pár rokov naozaj ak sa nám to podarí tak 
/data/TEDxSK/cut/861_tedxsk_female_6795.wav,38444,tá budúcnosť
/data/TEDxSK/cut/861_tedxsk_female_6796.wav,155244,prenatálnej diagnostiky bude spočívať v tom že sa nebude analyzovať ani
