wav_filename,wav_filesize,transcript
common_voice_sk_25849422.wav,66860,člen
common_voice_sk_25849449.wav,92204,ozdoba obloha
common_voice_sk_25849424.wav,68012,kladný náboj
common_voice_sk_25849423.wav,150956,a pri žiarivkách nula celá päť watov na liter vody
common_voice_sk_25849451.wav,68012,archívny
common_voice_sk_25849475.wav,220076,krabička s čajom krabička truhla debna škatuľka na čaj
common_voice_sk_25849447.wav,68012,žltá
common_voice_sk_25849448.wav,68012,nie je za čo
common_voice_sk_25849520.wav,160172,uskutočniteľný realizovateľný vykonateľný
common_voice_sk_25849469.wav,82988,bejzbalový hráč
common_voice_sk_25849472.wav,59948,hodnota
common_voice_sk_25849540.wav,66860,cisárstvo
common_voice_sk_25849450.wav,209708,kataster kniha pozemkov pozemková kniha kataster nehnuteľností
common_voice_sk_25849471.wav,119852,omáčka z kari kari omáčka
common_voice_sk_25849473.wav,85292,juhoslovanský dinár
common_voice_sk_25849542.wav,184364,ostreľovanie strieľanie streľba paľba
common_voice_sk_25849519.wav,74924,biela repa
common_voice_sk_25849543.wav,77228,dánsky
common_voice_sk_25849517.wav,92204,kerrova bunka
common_voice_sk_25849521.wav,68012,investor
common_voice_sk_25849554.wav,66860,lyžička
common_voice_sk_25849538.wav,93356,hlavný vzorový plán
common_voice_sk_25849556.wav,86444,asexuálna reprodukcia
common_voice_sk_25849557.wav,68012,biela
common_voice_sk_25849583.wav,150956,klamstvo lož prekrúcanie pravdy
common_voice_sk_25849545.wav,74924,panský
common_voice_sk_25849555.wav,77228,operácia
common_voice_sk_25849613.wav,110636,kozmetika kozmetický výrobok
common_voice_sk_25849579.wav,85292,aortálny oblúk
common_voice_sk_25849582.wav,68012,identifikácia
common_voice_sk_25849559.wav,169388,obrazec geometrický tvar geometrický obrazec
common_voice_sk_25849580.wav,108332,bombardovanie
common_voice_sk_25849578.wav,185516,koherentný logický rozumný jasný
common_voice_sk_25849649.wav,101420,literárny formálny
common_voice_sk_25849616.wav,152108,hlavnou nevýhodou akadamy je jej vysoká cena
common_voice_sk_25849617.wav,77228,kyselina mliečna
common_voice_sk_25849615.wav,220076,meranie rozmerov a hmotností vozidla alebo jazdnej súpravy sa vykonáva určeným meradlom
common_voice_sk_25849619.wav,176300,luxusný vznešený prepychový nákladný
common_voice_sk_25849651.wav,101420,pracuje už niekto na slovenčine
common_voice_sk_25849647.wav,236204,mladistvý mladý nedospelý čulý mladícky
common_voice_sk_25849653.wav,126764,avšak kvôli častému styku dreva s vodou
common_voice_sk_25849682.wav,101420,bojujúci súperiaci
common_voice_sk_25849652.wav,192428,najčastejšie sa na social networking využívajú klasické stolové počítače
common_voice_sk_25849681.wav,74924,hrudný kôš
common_voice_sk_25849684.wav,134828,inkriminácia obvinenie výčitka
common_voice_sk_25849686.wav,135980,rozprávkový bájny mýtický
common_voice_sk_25849742.wav,152108,v spolupráci s vnútroštátnymi správami
common_voice_sk_25849743.wav,134828,nahnevaný rozzúrený iritujúci
common_voice_sk_25849685.wav,126764,konštrukčná oceľ stavebná oceľ
common_voice_sk_25849745.wav,118700,horská reťaz pohorie
common_voice_sk_25849780.wav,66860,ľanový olej
common_voice_sk_25849776.wav,159020,neplatič insolventný dlžník povaľač
common_voice_sk_25849749.wav,291500,nezákonné uväznenie protiprávne odňatie slobody nezákonné zatknutie protiprávne odňatie slobody
common_voice_sk_25850000.wav,161324,obyčajný bežný klasický typický
common_voice_sk_25849999.wav,225836,náhla inšpirácia okamžitý nápad preniknutie náhľad
common_voice_sk_25850049.wav,92204,hodváb viskózový
common_voice_sk_25849751.wav,117548,newfoundland a labrador
common_voice_sk_25849775.wav,85292,odvetný
common_voice_sk_25849779.wav,94508,kubánec kubánka
common_voice_sk_25849778.wav,169388,sprostredkovateľ by mal byť povinný spolupracovať s dozorným orgánom
common_voice_sk_25849997.wav,149804,klasický formálny slávnostný
common_voice_sk_25850003.wav,68012,bentos
common_voice_sk_25850001.wav,100268,obálka obal
common_voice_sk_25850053.wav,66860,konvencia
common_voice_sk_25850096.wav,111788,jazyk reč nárečie
common_voice_sk_25850051.wav,152108,intrigánsky prefíkaný
common_voice_sk_25850055.wav,142892,blízky neďaleký blízko ležiaci
common_voice_sk_25850089.wav,92204,architektonický
common_voice_sk_25850164.wav,66860,nápoj
common_voice_sk_25850054.wav,170540,nadšené prijatie nadšený súhlas volanie na slávu
common_voice_sk_25850092.wav,66860,inšpirácia
common_voice_sk_25850219.wav,108332,bohatý človek majetný človek
common_voice_sk_25850214.wav,212012,mačkovité čeľaď mačkovité felidae čeľaď felidae
common_voice_sk_25850094.wav,142892,abnormálny nadmerný priveľký
common_voice_sk_25850227.wav,74924,lokálny
common_voice_sk_25850097.wav,101420, krstový krstný
common_voice_sk_25850165.wav,94508,hrádza perineum
common_voice_sk_25850169.wav,245420,účelové komunikácie sú vo vlastníctve štátu alebo iných právnických osôb alebo fyzických osôb
common_voice_sk_25850221.wav,77228,chvíľka moment
common_voice_sk_25850171.wav,186668,odchádzanie vychádzanie výstup vystupovanie
common_voice_sk_25850224.wav,111788,kvantita množstvo veličina
common_voice_sk_25865632.wav,84140,jedlý tuk
common_voice_sk_25850256.wav,135980,rodinný dedičný vrodený
common_voice_sk_25850258.wav,85292,kuvajtská menová jednotka
common_voice_sk_25850257.wav,84140,brána vráta
common_voice_sk_25850259.wav,101420,intelektuál vzdelanec
common_voice_sk_25865678.wav,70316,líška
common_voice_sk_25850261.wav,161324,dá sa zvýšiť rýchlosť a odozva poskytovaných služieb
common_voice_sk_25865633.wav,74924,balíček kariet
common_voice_sk_25865682.wav,126764,hladina paliva zásoba paliva
common_voice_sk_25865634.wav,93356,naberačka varecha
common_voice_sk_25865636.wav,102572,fúzia nukleárna fúzia
common_voice_sk_25865635.wav,193580,prevádzkovateľ by mal dotknutej osobe poskytnúť všetky ďalšie informácie
common_voice_sk_25865679.wav,85292,nepatrný počet
common_voice_sk_25865690.wav,76076,istý
common_voice_sk_25865704.wav,152108,osoba mužského pohlavia muž
common_voice_sk_25865681.wav,93356,kyselina maleínová
common_voice_sk_25865680.wav,141740,v súčasnosti nemáme postačujúcu infraštruktúru
common_voice_sk_25865706.wav,100268,amia rod amia
common_voice_sk_25865687.wav,110636,eufrat rieka eufrat
common_voice_sk_25865688.wav,110636,novinár platený od riadka
common_voice_sk_25865689.wav,102572,fox rieka fox
common_voice_sk_25865686.wav,137132,osud predestinácia predurčenie
common_voice_sk_25865705.wav,85292,oranžový pomarančový
common_voice_sk_25865730.wav,117548,liberálny tolerantný
common_voice_sk_25865707.wav,68012,opitosť
common_voice_sk_25865713.wav,77228,mysliteľ
common_voice_sk_25865708.wav,94508,obálka s okienkom na adresu
common_voice_sk_25865715.wav,92204,darca donátor
common_voice_sk_25865714.wav,152108,autoimunitné ochorenie autoimunitná porucha
common_voice_sk_25865717.wav,102572,majiteľ domu domáci
common_voice_sk_25865716.wav,101420,nešťastie nešťastná náhoda
common_voice_sk_25865746.wav,76076,kyselina sorbová
common_voice_sk_25865731.wav,118700,býčie zápasy zápasenie s býkmi
common_voice_sk_25865744.wav,109484,hazard špekulácia
common_voice_sk_25865767.wav,186668,nájom nehnuteľného majetku držba nehnuteľností so záväzkom
common_voice_sk_25865734.wav,153260,v neposlednom rade je to aj prijateľná cena pre knižnicu
common_voice_sk_25865732.wav,191276,kríženie miešanie hybridizácia
common_voice_sk_25865733.wav,92204,komár moskyt
common_voice_sk_25865769.wav,110636,analogický obdobný
common_voice_sk_25865750.wav,102572,nezákonnosť nezákonitosť
common_voice_sk_25865747.wav,135980,kôra nadobličiek adrenálny kortex
common_voice_sk_25865748.wav,117548,a čo je dnes na internete bezpečné
common_voice_sk_25865790.wav,193580,ktoré sa v zhoršených životných podmienkách spravidla prejaví zaplesnením rán
common_voice_sk_25865793.wav,144044,obeť podvodu oklamaný podvedený
common_voice_sk_25865768.wav,141740,kyslíkatá kyselina oxokyselina
common_voice_sk_25865770.wav,118700,dobro blaho prospech
common_voice_sk_25865789.wav,241964,nákupné oddelenie zásobovacie oddelenie oddelenie nákupu
common_voice_sk_25865860.wav,106028,exhumácia exhumovanie
common_voice_sk_25865791.wav,66860,imúnny
common_voice_sk_25865771.wav,185516,odborár člen odborového zväzu člen odborovej únie
common_voice_sk_25865792.wav,77228,jaskyňa
common_voice_sk_25865810.wav,127916,interpunkcia interpunkčné znamienko
common_voice_sk_25865811.wav,102572,fakulta zbor školy
common_voice_sk_25865861.wav,102572,legitímny zákonný
common_voice_sk_25865863.wav,153260,jedinec jednotlivec osoba človek
common_voice_sk_25865862.wav,127916,ceruminózny mazovitý
common_voice_sk_25865864.wav,101420,melodický muzikálny
common_voice_sk_25865876.wav,85292,oblúk arkus
common_voice_sk_25865875.wav,93356,krčah džbán
common_voice_sk_25865900.wav,144044,kacír bludár neverec neveriaci
common_voice_sk_25865904.wav,102572,bigotný človek fanatik
common_voice_sk_25865878.wav,68012,hlina na fajky
common_voice_sk_25865907.wav,134828,vnútrozemský obklopený pevninou
common_voice_sk_25865930.wav,126764,nadprirodzené javy okultizmus
common_voice_sk_25865909.wav,125612,jazero ilmen ilmen
common_voice_sk_25865877.wav,144044,kognitívna neuroveda poznávacia neuroveda
common_voice_sk_25865934.wav,109484,nepriateľstvo nepriateľskosť
common_voice_sk_25865953.wav,118700,isere rieka isere
common_voice_sk_25865880.wav,126764,motorový motorický hybný
common_voice_sk_25865901.wav,93356,hrabavce hrabavé
common_voice_sk_25865956.wav,92204,odklad výkonu rozhodnutia
common_voice_sk_25865974.wav,253484,krutosť zverstvo brutalita ukrutnosť neľudskosť
common_voice_sk_25865975.wav,144044,čestný úprimný priamy riadny
common_voice_sk_25865977.wav,109484,fonológia náuka o hláskach
common_voice_sk_25865931.wav,133676,odlišnosť rozdielnosť inakosť
common_voice_sk_25865932.wav,119852,chápadlovitý tykadlovitý
common_voice_sk_25865933.wav,111788,kostrč kostrčová kosť
common_voice_sk_25865954.wav,126764,hlavná atrakcia hviezda programu
common_voice_sk_25865978.wav,133676,podobný krabovi kanceroidný
common_voice_sk_25865992.wav,117548,sklenená bezrámová lepená nádrž
common_voice_sk_25865955.wav,126764,konštantnosť stálosť nemennosť
common_voice_sk_25865995.wav,76076,automatická zbraň
common_voice_sk_25866025.wav,244268,knihy kroník knihy kronické knihy paralipomenon paralipomenon
common_voice_sk_25866026.wav,118700,hrádza priehrada hať
common_voice_sk_25866027.wav,76076,letecký mechanik
common_voice_sk_25865976.wav,93356,kompenzácia odškodnenie
common_voice_sk_25866028.wav,68012,čierna listina
common_voice_sk_25865990.wav,119852,neviditeľnosť nedohľadnosť
common_voice_sk_25865994.wav,102572,okraj mesta predmestie
common_voice_sk_25866024.wav,59948,hlúposť
common_voice_sk_25866051.wav,84140,havária porucha
common_voice_sk_25865993.wav,84140,maďarčina
common_voice_sk_25866050.wav,126764,aktinické žiarenie aktinický lúč
common_voice_sk_25866052.wav,119852,hierarchia údajov hierarchia dát
common_voice_sk_25866053.wav,119852,imunita trestná nedoktnuteľnosť
common_voice_sk_25866095.wav,68012,metafáza
common_voice_sk_25866054.wav,178604,endokrinná sústava systém žliaz s vnútorným vylučovaním
common_voice_sk_25866099.wav,177452,meióza redukčné delenie meiotické delenie
common_voice_sk_25866092.wav,194732,obloženie kameňom kamenný obklad obloženie
common_voice_sk_25866143.wav,117548,ohrozenie zdravia zdravotné riziko
common_voice_sk_25866102.wav,210860,animalia živočíchy ríša živočíchov živočíšna ríša
common_voice_sk_25866104.wav,183212,nadir podnožník zenit záhlavník
common_voice_sk_25866144.wav,160172,nádejný pravdepodobný pomerne istý
common_voice_sk_25866128.wav,68012,klasický
common_voice_sk_25866145.wav,176300,náboženská hudba cirkevná hudba nábožná hudba
common_voice_sk_25866146.wav,126764,nadbytok prebytok nadmiera
common_voice_sk_25866130.wav,153260,colorado colorado river rieka colorado
common_voice_sk_25866142.wav,77228,okupácia
common_voice_sk_25877429.wav,66860,kostolný
common_voice_sk_25866133.wav,141740,archívy archiválie archív
common_voice_sk_25866132.wav,185516,renomovaný uznávaný ocenený vážený
common_voice_sk_25877431.wav,160172,daňovník daňový poplatník platiteľ daní
common_voice_sk_25877426.wav,130220,distribútor distributér
common_voice_sk_25877427.wav,168236,odpadový papier zberový papier papier na vyhodenie
common_voice_sk_25877430.wav,94508,grant peňažný grant
common_voice_sk_25877456.wav,85292,jednoduchý zlomok
common_voice_sk_25877483.wav,119852,kabelka príručná taška
common_voice_sk_25877457.wav,142892,azerbajdžan azerbajdžanská republika
common_voice_sk_25877487.wav,101420,ale poďme k samotnému mikrofónu
common_voice_sk_25877459.wav,161324,jordánsko hašemitské jordánske kráľovstvo
common_voice_sk_25877458.wav,160172,sieťové úložiská a servery majú oddelenú infraštruktúru
common_voice_sk_25877460.wav,101420,litosféra geosféra
common_voice_sk_25877486.wav,109484,otázka opytovacia veta
common_voice_sk_25877490.wav,100268,námorník lodník
common_voice_sk_25877489.wav,218924,hormón endokrinný sekrét vnútorná sekrécia
common_voice_sk_25877512.wav,94508,kabaret nočný podnik
common_voice_sk_25877510.wav,135980,epitel epitelové tkanivo
common_voice_sk_25877514.wav,84140,jablko
common_voice_sk_25877515.wav,109484,britské spoločenstvo národov
common_voice_sk_25877531.wav,178604,zabezpečuje centrálnu technickú evidenciu pozemných komunikácií
common_voice_sk_25877534.wav,59948,oriešok
common_voice_sk_25877532.wav,68012,betlehem
common_voice_sk_25877535.wav,84140,jednotka osvetlenia
common_voice_sk_25877533.wav,101420,organizácia amerických štátov
common_voice_sk_25877565.wav,68012,hlasovanie
common_voice_sk_25877594.wav,74924,nájdený
common_voice_sk_25877569.wav,74924,golier
common_voice_sk_25877567.wav,76076,reprezentatívny
common_voice_sk_25877568.wav,118700,akinéza neschopnosť pohybu
common_voice_sk_25877590.wav,84140,austenit
common_voice_sk_25877566.wav,236204,kypiaci nadšením energický veselý nadšený bujarý
common_voice_sk_25877627.wav,229292,chybná tlač preklep tlačová chyba chyba tlače chyba v sadzbe
common_voice_sk_25877593.wav,76076,ľadový hokej
common_voice_sk_25877595.wav,94508,vládny mocenský
common_voice_sk_25877657.wav,93356,káder kádre
common_voice_sk_25877623.wav,93356,basketbalové vybavenie
common_voice_sk_25877624.wav,68012,islam
common_voice_sk_25877660.wav,145196,cocos rod cocos rod kokosové
common_voice_sk_25877626.wav,152108,preto je potrebné aby sa človek stravoval pestrou stravou
common_voice_sk_25877656.wav,76076,kresťanstvo
common_voice_sk_25877625.wav,229292,kult  prenesene príslušník kultu nasledovník kultu
common_voice_sk_25877658.wav,68012,neuroveda
common_voice_sk_25877659.wav,68012,flámsko
common_voice_sk_25877715.wav,194732,krvná choroba hematologická choroba hematologické ochorenie
common_voice_sk_25877716.wav,101420,opozičný protichodný
common_voice_sk_25877718.wav,100268,hliníková fólia alobal
common_voice_sk_25877757.wav,134828,kráľovná panovníčka
common_voice_sk_25877719.wav,101420,fleece ovčia vlna
common_voice_sk_25877717.wav,236204,všetky vnútroštátne online postupy sa musia plne sprístupniť pre cezhraničných používateľov
common_voice_sk_25877758.wav,135980,čarovný kúzelný očarujúci
common_voice_sk_25877759.wav,154412,odhadca rozhodca posudzovateľ
common_voice_sk_25877760.wav,208556,angara rieka angara tunguska horná tunguska
common_voice_sk_25877761.wav,76076,kaša
common_voice_sk_25877773.wav,268460,záleží od typu ale vačšina bežných digitálnycho fotoaparátov má priamo možnosť vypnúť blesk
common_voice_sk_25877774.wav,84140,bederná kosť
common_voice_sk_25877780.wav,85292,figúrka postavička
common_voice_sk_25877775.wav,125612,márny neplatný nekvalitný
common_voice_sk_25877778.wav,101420,ideologická bariéra
common_voice_sk_25877814.wav,85292,exterocepcia
common_voice_sk_25877809.wav,76076,gram
common_voice_sk_25877862.wav,102572,bok bok mäsa
common_voice_sk_25877882.wav,84140,ďalekopis
common_voice_sk_25877810.wav,126764,bard básnik lyrik
common_voice_sk_25877811.wav,101420,opakovanie reprízovanie
common_voice_sk_25877812.wav,102572,bufet kantína
common_voice_sk_25877886.wav,109484,omeškanie platby nezaplatenie
common_voice_sk_25877887.wav,76076,hranice mesta
common_voice_sk_25877859.wav,77228,kllzanie
common_voice_sk_25877860.wav,145196,klenba lomený štítový múr v priečelí
common_voice_sk_25877930.wav,68012,hermosillo
common_voice_sk_25877863.wav,142892,mnohokrát sú to však len zbytočne vyhodené peniaze
common_voice_sk_25877865.wav,185516,osem osmička ôsmy ôsma ôsme
common_voice_sk_25877935.wav,217772,každodenný obvyklý normálny všedný bežný
common_voice_sk_25877953.wav,68012,aragon
common_voice_sk_25877884.wav,76076,metropolita
common_voice_sk_25877885.wav,84140,kaledónsky kanál
common_voice_sk_25877929.wav,126764,kandidátka nominantka
common_voice_sk_25877934.wav,84140,obloha nebo
common_voice_sk_25877952.wav,76076,knižnica
common_voice_sk_25877932.wav,245420,otvorená konštrukcia neposkytuje takú izoláciu od okolitého prostredia ako plne uzavreté slúchadlá
common_voice_sk_25877992.wav,110636,bránková tyč žrďka
common_voice_sk_25877954.wav,109484,bulharsko bulharská republika
common_voice_sk_25877957.wav,76076,hospitalizácia
common_voice_sk_25877955.wav,77228,čínska kapusta
common_voice_sk_25877989.wav,146348,vykonáva štátnu správu vo veciach diaľnic
common_voice_sk_25877990.wav,68012,bohoslužba
common_voice_sk_25877991.wav,85292,obrazový motív
common_voice_sk_25877993.wav,84140,kyselina citrónová
common_voice_sk_25878022.wav,101420,odmena odplata
common_voice_sk_25878024.wav,85292,horúčka lassa
common_voice_sk_25878025.wav,77228,bolesť ďasien
common_voice_sk_25878023.wav,253484,jednorazová subvencia jednorazový grant štátna investícia do sociálneho programu
common_voice_sk_25878026.wav,109484,izraelčan izraelčanka
common_voice_sk_25878040.wav,76076,chybný blok
common_voice_sk_25878075.wav,77228,krotónový olej
common_voice_sk_25878042.wav,93356,bledý poblednutý
common_voice_sk_25878043.wav,117548,ležiaci hore vrchný
common_voice_sk_25878049.wav,118700,kladenie rúk vkladanie rúk
common_voice_sk_25878045.wav,134828,balkánsky poloostrov balkán
common_voice_sk_25878074.wav,100268,zastav na okraji cesty
common_voice_sk_25878073.wav,85292,banket hostina
common_voice_sk_25878072.wav,135980,ladnosť elegancia pôvab
common_voice_sk_25878076.wav,126764,kultivácia kultivovanie pôdy
common_voice_sk_25891629.wav,86444,čistý jasný
common_voice_sk_25891628.wav,68012,clinton
common_voice_sk_25891627.wav,121004,črevo vnútornosti
common_voice_sk_25891630.wav,203948,uvedené znamená že stojan budeme riešiť podľa daného určenia použitia
common_voice_sk_25891631.wav,80684,bojujúci
common_voice_sk_25891653.wav,177452,bystrý prudký ostrý prenikavý
common_voice_sk_25891657.wav,80684,mexičan
common_voice_sk_25891660.wav,97964,chytiť dostať
common_voice_sk_25891684.wav,314540,štatistické demografické údaje možno využiť na mnohonásobné interpretácie podľa typu otázky a uhla pohľadu
common_voice_sk_25891685.wav,66860,pobrežný
common_voice_sk_25891714.wav,147500,eurytmia štúdium eurytmie
common_voice_sk_25891686.wav,85292,košík
common_voice_sk_25891659.wav,218924,kvapka za mak zamak štipka troška
common_voice_sk_25891716.wav,71468,anténa
common_voice_sk_25891689.wav,123308,melodický medový sladký
common_voice_sk_25891742.wav,156716,nastav svetlo na verande na osemdesiat percent
common_voice_sk_25891711.wav,82988,liberalizmus
common_voice_sk_25891712.wav,99116,aká je teplota v garáži
common_voice_sk_25891717.wav,69164,orodovník
common_voice_sk_25891741.wav,91052,chorý nemocný
common_voice_sk_25891739.wav,108332,nim
common_voice_sk_25891740.wav,306476,hašterenie malá hádka nedorozumenie dohadovať sa škriepka hádka malicherná hádka
common_voice_sk_25891743.wav,157868,nastav teplotu v kuchyni na dvadsať tri stupňov celzia
common_voice_sk_25891776.wav,100268,odvolanie anulácia
common_voice_sk_25891774.wav,194732,kód predpisy zákon zákonník ustanovenie
common_voice_sk_25891787.wav,118700,pridáš sa a či budeš ďalej otáľať
common_voice_sk_25891773.wav,224684,jednotné online miesto prístupu k informáciám postupom a asistenčným službám
common_voice_sk_25891778.wav,142892,nastav svetlo v kúpeľni na šesťdesiat percent
common_voice_sk_25891785.wav,76076,indický
common_voice_sk_25891784.wav,93356,autobus
common_voice_sk_25891826.wav,103724,níl rieka níl
common_voice_sk_25891786.wav,97964,fanúšik nadšenenc
common_voice_sk_25891788.wav,69164,korčuľa
common_voice_sk_25891823.wav,70316,čižma
common_voice_sk_25891822.wav,124460,neporiadok neusporiadanosť
common_voice_sk_25891828.wav,117548,juglans rod juglans
common_voice_sk_25891852.wav,108332,zapni svetlo na záchode
common_voice_sk_25891856.wav,76076,novinový papier
common_voice_sk_25891854.wav,157868,hlavica upínacia hlavica upínací držiak
common_voice_sk_25891830.wav,156716,nastav svetlo na záchode na sedemdesiat percent
common_voice_sk_25891885.wav,101420,obchodník s poštovými známkami
common_voice_sk_25891896.wav,93356,ležiaci priamo nad
common_voice_sk_25891858.wav,137132,blaho zdravie dobrý stav
common_voice_sk_25891873.wav,112940,vypni svetlo na chodbe
common_voice_sk_25891857.wav,155564,nastav termostat v obývačke na tridsať jeden stupňov celzia
common_voice_sk_25891881.wav,91052,brankár
common_voice_sk_25891877.wav,106028,objektívny nestranný
common_voice_sk_25891895.wav,74924,obchodníci
common_voice_sk_25891886.wav,78380,biely trpaslík
common_voice_sk_25891898.wav,92204,vypni svetlo v obývačke
common_voice_sk_25891929.wav,78380,karolína
common_voice_sk_25891900.wav,155564,nastav teplotu na záchode na dvadsať šesť stupňov celzia
common_voice_sk_25891930.wav,66860,hypochonder
common_voice_sk_25891899.wav,92204,hľadanie vyhľadávanie
common_voice_sk_25891977.wav,125612,oheň plameň horenie
common_voice_sk_25891932.wav,213164,či už tradičnejších ako blogy wiki komentáre recenzie
common_voice_sk_25891981.wav,92204,kyselina mravčia
common_voice_sk_25891933.wav,100268,vypni svetlo v pivnici
common_voice_sk_25901736.wav,99116,fotel kreslo
common_voice_sk_25891934.wav,177452,schvaľuje plán rozvoja diaľnic a ciest vo vlastníctve štátu
common_voice_sk_25891978.wav,133676,tým posledným sa budeme venovať v tomto príspevku
common_voice_sk_25891980.wav,102572,klasika klasické dielo
common_voice_sk_25891979.wav,121004,zapni svetlo v obývačke
common_voice_sk_25901733.wav,119852,aká je teplota v spálni
common_voice_sk_25901734.wav,155564,netrhová ekonomika netrhové hospodárstvo
common_voice_sk_25901735.wav,162476,logické myslenie uvažovanie argumentovanie
common_voice_sk_25901745.wav,107180,biliard gulečník
common_voice_sk_25901753.wav,74924,medveď
common_voice_sk_25901737.wav,163628,počas pobytu alebo podnikania v inej krajine eú
common_voice_sk_25901757.wav,108332,lev lev púšťový
common_voice_sk_25901748.wav,111788,kúpalisko otvorený bazén
common_voice_sk_25901746.wav,69164,hertz
common_voice_sk_25901750.wav,182060,a po uplynutí už uvedenej doby zapnúť hlavné osvetlenie
common_voice_sk_25901751.wav,190124,šesť šestka šiesty šiesta šieste
common_voice_sk_25901755.wav,76076,bejzbalová liga
common_voice_sk_25901754.wav,240812,znižovanie priestorových nárokov na serverovňu ako aj celkovú energetickú náročnosť dátového centra
common_voice_sk_25901771.wav,278828,akútny náhly intenzívny prudký ostrý prenikavý
common_voice_sk_25901756.wav,111788,orientovaný zorientovaný
common_voice_sk_25901759.wav,70316,kruhový
common_voice_sk_25901760.wav,94508,halma
common_voice_sk_25901775.wav,85292,odvod
common_voice_sk_25901762.wav,130220,kotol parný kotol bojler
common_voice_sk_25901763.wav,93356,ozvena odraz
common_voice_sk_25901764.wav,206252,v závislosti od konkrétneho zdroja svetla v akváriu si nastavíme vyváženie bielej
common_voice_sk_25901772.wav,91052,krvná dyskrazia
common_voice_sk_25901773.wav,82988,čierna
common_voice_sk_25901774.wav,125612,konkurz likvidácia bankrot
common_voice_sk_25901785.wav,162476,akvária bez substrátu alebo tzv holé
common_voice_sk_25901786.wav,117548,niobrara rieka niobrara
common_voice_sk_25901787.wav,74924,juniorský
common_voice_sk_25901789.wav,152108,bolesť ucha bolesť v uchu bolenie ucha
common_voice_sk_25901790.wav,85292,odporúčanie
common_voice_sk_25901794.wav,117548,konferencia diskusia
common_voice_sk_25901795.wav,150956,nastav teplotu na chodbe na dvadsať päť stupňov celzia
common_voice_sk_25901817.wav,86444,generálny inšpektor
common_voice_sk_25901796.wav,89900,aká je teplota vonku
common_voice_sk_25901820.wav,179756,reakcionársky krajne pravicový ultra pravicový
common_voice_sk_25901798.wav,138284,kvadratúrny príliv nízky príliv
common_voice_sk_25901799.wav,99116,hrdina hlavná postava
common_voice_sk_25901816.wav,167084,obrnená plošina dela podstavec
common_voice_sk_25901842.wav,209708,na ktorý položíme mäkkú podložku na vyrovnanie nerovností a tým zamedzili jej prasknutiu
common_voice_sk_25901818.wav,80684,báseň
common_voice_sk_25901819.wav,108332,kompaktnosť jednoliatosť
common_voice_sk_25901837.wav,100268,vypni svetlo v kuchyni
common_voice_sk_25901840.wav,73772,areka
common_voice_sk_25901844.wav,74924,ľudový komisár
common_voice_sk_25901846.wav,161324,kontrolovateľný ovládateľný prístupný
common_voice_sk_25901881.wav,99116,hra hrací čas
common_voice_sk_25901895.wav,115244,spolieha sa len na prirodzené vetranie
common_voice_sk_25901880.wav,114092,jasnosť jasno
common_voice_sk_25901882.wav,137132,mnohoraký rozmanitý mnohostranný
common_voice_sk_25901883.wav,99116,okraj margo
common_voice_sk_25901884.wav,164780,ospravedlniteľný oprávnený opodstatnený
common_voice_sk_25901916.wav,131372,napájacia sieť energetická sieť
common_voice_sk_25901917.wav,148652,nepoznateľnosť vnemová nepoznateľnosť
common_voice_sk_25901894.wav,77228,hondurasan
common_voice_sk_25901896.wav,86444,vypni svetlo v garáži
common_voice_sk_25901898.wav,200492,približne tromi obrátkami otočného voliča môžete znížiť hlasitosť na minimum
common_voice_sk_25901897.wav,141740,fungi huby ríša húb
common_voice_sk_25901918.wav,74924,zbohom
common_voice_sk_25901915.wav,91052,gól
common_voice_sk_25901919.wav,87596,liečivý hojivý
common_voice_sk_25901923.wav,140588,kameňovanie ukameňovanie
common_voice_sk_25901925.wav,79532,oblak
common_voice_sk_25901924.wav,233900,výskum ukázal že až pre sedemdesiat percent respondentov sú zbytočné a nepotrebné
common_voice_sk_25901926.wav,102572,križovatka križovanie sa
common_voice_sk_25901927.wav,81836,jedlo pokrm
common_voice_sk_25901940.wav,87596,nesprávny pravopis
common_voice_sk_25901942.wav,146348,kamenný kamenistý skalnatý
common_voice_sk_25901944.wav,110636,anonymný bezmenný
common_voice_sk_25901945.wav,141740,použitie diela na vyučovacie účely a pri výskume
common_voice_sk_25901956.wav,102572,limitovaný obmedzený
common_voice_sk_25901951.wav,88748,nový
common_voice_sk_25901946.wav,79532,lilangeni
common_voice_sk_25901970.wav,76076,hula hula
common_voice_sk_25901953.wav,179756,cicavce trieda cicavce mammalia
common_voice_sk_25901968.wav,142892,javisko scéna kulisy
common_voice_sk_25901958.wav,99116,izolácia izolovanosť
common_voice_sk_25901969.wav,118700,cintorín sväté pole
common_voice_sk_25901971.wav,92204,list o úmysle
common_voice_sk_25901982.wav,66860,grenadčan
common_voice_sk_25901972.wav,188972,hady podrad hady ophidia podrad ophidia
common_voice_sk_25913225.wav,103724,korekcia náprava
common_voice_sk_25901983.wav,115244,okresné úrady v sídle kraja
common_voice_sk_25901984.wav,149804,nastav teplotu v detskej na dvadsať jedna stupňov celzia
common_voice_sk_25901986.wav,103724,homogénny polynóm
common_voice_sk_25901985.wav,118700,jav úkaz fenomén
common_voice_sk_25913224.wav,91052,nízka frekvencia
common_voice_sk_25913226.wav,119852,dlhopis dlžobný úpis
common_voice_sk_25913227.wav,69164,meter
common_voice_sk_25913228.wav,102572,alikvotný pomerný
common_voice_sk_25913263.wav,163628,naplnenie plnosť pocit plnosti
